,Index_page,ID,Date_publication,Title_and_author,Language_of_the_work,Word,Chapter,Hits,Requiered_tags,Additionnal_tags
214,116,44382685,19 Jan 2023," What Is a Song, If Not a Message In a Bottle? by Capriciously_Terminal ",English,"2,113",1/1,364,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonPining Angst Eddie Munson Lives End of the Upside Down Pretend we saved the world and had to move on Teacher!Steve Harrington Almost Rockstar!Eddie Munson Not together because we can't communicate A Way to Say I Love You No Getting Together in the End But...the Pining Musical Love Confessions Eddie Munson Loves a Lot of Things Insecure Steve Harrington|
215,116,43398624,18 Jan 2023," Bloom, a Hanahaki Steddie Ficlet by StaceTanicPanic ",English,"3,456",1/1,1097,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Eddie Munson & Wayne Munson Robin Buckley & Steve Harrington Robin Buckley & Eddie MunsonSteve Harrington Eddie Munson Wayne Munson Robin BuckleyHanahaki Disease Hanahaki-Typical Body Horror Graphic Depictions of Illness Flowers Hurt/Comfort Gay Eddie Munson Bisexual Steve Harrington Protective Steve Harrington Oblivious Steve Harrington Steve Harrington is a Sweetheart Eddie Munson is Bad at Feelings Eddie Munson is a Mess Eddie Munson Needs a Hug Hurt Eddie Munson Good Babysitter Steve Harrington Ficlet Protective Wayne Munson Good Uncle Wayne Munson Eddie Munson Loves Steve Harrington Sick Eddie Munson Sickfic|
216,116,44382307,19 Jan 2023," Without Heart, We All Fall Apart: Will Byers Villain Arc by truth_from_our_red_lips ",English,"7,125",7/?,1094,"| Mature| Graphic Depictions Of Violence, Major Character Death| M/M| Work in Progress|","|Graphic Depictions Of Violence Major Character DeathWill Byers/Mike Wheeler Will Byers & Mike Wheeler byler - Relationship Will Byers & Dustin Henderson & Lucas Sinclair & Mike Wheeler Jonathan Byers & Will Byers Will Byers & Eleven | Jane & Dustin Henderson & Maxine Mayfield & Lucas Sinclair & Mike Wheeler Joyce Byers & Will Byers Maxine ""Max"" Mayfield/Lucas Sinclair Eleven | Jane Hopper/Maxine ""Max"" Mayfield Steve Harrington/Eddie Munson Steve Harrington & Dustin Henderson Robin Buckley & Steve Harrington Suzie Bingham & Dustin Henderson Will Byers/Vecna | Henry Creel | OneWill Byers Mike Wheeler William Byers Michael Wheeler El/Eleven/Jane Hopper Joyce Byers Jonathan Byers Argyle (Stranger Things) Lucas Sinclair Maxine ""Max"" Mayfield Dustin Henderson Steve Harrington Suzie Bingham Nancy Wheeler Robin Buckley Eddie Munson Henry Creel | One | Vecnabyler Gay Angst Fluff and Angst Eventual Fluff Friendship Betrayal friend betrayal Canonical Character Death Character Death Death Implied/Referenced Character Death Past Character Death Possible Character Death Gay Will Byers Mike Wheeler Loves Will Byers Will Byers Loves Mike Wheeler Minor Eleven | Jane Hopper/Mike Wheeler Mike Wheeler Being an Idiot|"
217,116,44383852,19 Jan 2023, won't you reply? by reelingmaiden ,English,"1,994",1/1,1716,| Mature| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonEddie Munson Dustin Henderson Lucas Sinclair Will Byers Mike Wheeler Gareth (Stranger Things) Hellfire Club (Stranger Things) Steve HarringtonSecret Relationship Alternate Universe - Modern Setting Mild Sexual Content Daddy Kink Sexting Steve sends Eddie a naughty video Possessive Behavior Fluff and Humor Jealousy Everything is basically mild Hellfire Club finds out that Steve and Eddie are dating|
218,116,44373625,19 Jan 2023," Hey Lover, won't you treat me right? by last_rat_on_the_left  for Kostas ",English,"1,256",1/?,188,"| Mature| Choose Not To Use Archive Warnings, Graphic Depictions Of Violence| M/M, Multi| Work in Progress|","|Creator Chose Not To Use Archive Warnings Graphic Depictions Of ViolenceBilly Hargrove/Steve HarringtonBilly Hargrove Steve Harrington (eventually) - Character Maxine ""Max"" Mayfield Eddie MunsonSoft Billy Hargrove Billy Hargrove Being an Asshole Billy Hargrove Needs a Hug Billy Hargrove is Bad at Feelings Billy Hargrove Redemption Billy Hargrove Lives Gay Billy Hargrove Bisexual Steve Harrington Steve Harrington Needs a Hug Top Steve Harrington Protective Steve Harrington Alternate Universe - Canon Divergence Post-Season/Series 02 AU Implied/Referenced Child Abuse Canonical Child Abuse Alternate Universe - No Monsters Established Relationship Domestic Fluff Domestic Violence listen y'all They are equally fucked to each other in the beginning Fighting and tearing at each other like the desperate Kings of Hawkins High we were teased in S2 but - Freeform things will soften up nicely They will learn and iron out all the toxic sludge that originally drew them together We like complicated interpersonal and introspective dynamics in this house We like to get our paws dirty Please leave your soft starched puritan hat at the door because there will be teeth knocked loose and substances consumed and dicks mounted|"
219,116,44383102,18 Jan 2023, lesson learned (maybe) by fbfh (cheweduphoodiestring) ,English,"4,102",1/1,1561,| Explicit| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyBilly Hargrove/Reader Steve Harrington/Reader Billy Hargrove/Steve Harrington/ReaderBilly Hargrove Steve Harrington ReaderDom/sub Dom Billy Hargrove Soft Dom Steve Harrington Manhandling Daddy Kink Spanking billy hargrove's rings Vaginal Fingering Anal Fingering Dumbification Infantilism but very mild Pet Names Chest Hair Billy Hargrove's Necklace Eye Contact Forced Eye Contact Punishment Clothed Sex Praise Kink Hair-pulling Oral Sex Vaginal Sex Anal Sex Double Penetration Feral Billy Hargrove Come as Lube Emotional Intimacy Steve Harrington Has a Hair-Pulling Kink Choking for like two seconds Nipple Play Groping Neck Kissing Love Bites Dirty Talk Multiple Orgasms Aftercare Cuddling & Snuggling Cervix Kissing Spitroasting Subspace|
220,117,44380420,19 Jan 2023, missing a dime by ghosttotheparty ,English,"1,961",1/1,1195,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonEddie Munson Steve Harrington Robin Buckley Erica SinclairBanter Flirting Wingman Robin Buckley Steve Harrington's Scoops Ahoy Uniform erica and eddie being buddies kinda silly|
221,117,43370121,19 Jan 2023, that’s how i want it by eddiesashtray ,English,"1,002",1/1,1102,| Explicit| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyEddie Munson/Reader Eddie Munson & Reader Eddie Munson/You Eddie Munson/Original Female Character(s)Eddie Munson Reader YouBody Worship Kinda Making Out Eddie Munson Fluff Eddie Munson Smut Eddie Munson is a Sweetheart Soft Eddie Munson|
222,117,44380042,18 Jan 2023, But then there's a misunderstanding by 5ftjewishcactus ,English,"2,496",1/1,1102,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonEddie Munson Steve Harrington Nancy Wheeler Robin Buckley Mike WheelerGetting Together Misunderstandings Past Steve Harrington/Nancy Wheeler Murray makes a cameo First Kiss Eddie Munson Loves Steve Harrington Steve Harrington Loves Eddie Munson Ronance if you squint reference to the 'bullshit' scene Idiots in Love reference to season 2|
223,117,44381071,19 Jan 2023, Extroverts and Introverts by salty_seagoat83 ,English,"29,740",7/?,600,"| Not Rated| Choose Not To Use Archive Warnings, No Archive Warnings Apply| F/M, Gen, Multi, Other| Work in Progress|",|Creator Chose Not To Use Archive Warnings No Archive Warnings ApplyEddie Munson/Female OCEddie Munson Female OC Chrissy Cunningham Jason Carver (mention) Jeff Gareth Erica Sinclair Dustin Henderson Max Mayfield Steve Harrington Robin Buckley Nancy Wheeler Lucas SinclairMild to Moderate Swearing Possible season 4 spoilers Marijuana Use|
224,117,44381587,19 Jan 2023, rom-com by ghosttotheparty ,English,"2,578",1/1,1080,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Maxine ""Max"" MayfieldBanter kind of very soft Flirting First Kiss Hard of Hearing Steve Harrington (very brief mention of it; not rly plot relevant but i love hoh steve so) Self-Worth Issues (also brief) this is kinda silly|"
225,117,44167834,18 Jan 2023, i got plenty of time (you got light in your eyes) by notquitecogent ,English,"5,876",1/1,1043,| Explicit| Choose Not To Use Archive Warnings| F/M| Complete Work|,|Creator Chose Not To Use Archive WarningsChrissy Cunningham/Eddie MunsonChrissy Cunningham Eddie MunsonPlot What Plot/Porn Without Plot Forced Proximity Literally just an excuse to get them to play strip poker Strip Poker Oral Sex Hand Jobs Vaginal Fingering Grinding Frottage Drinking Swearing Locked In Smoking|
226,117,44380702,18 Jan 2023, What You Lost is Yourself by BonitaBreezy ,English,"2,349",1/1,659,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonIntrusive Thoughts frank discussion of depression and some of the symptoms that come with it Steve Harrington Needs a Hug Steve Harrington Needs Therapy Angst Depression I’m having a day can you tell Suicidal Thoughts Steve Harrington Has Migraines Ambiguous/Open Ending i don’t plan on writing any more of this so take it as you will No beta we die like Barb|
227,117,41564838,18 Jan 2023, golden boy by ghosttotheparty ,English,"3,259",1/1,841,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson The Party (Stranger Things)Flirting Recreational Drug Use Marijuana Feelings Realization Crushes Confessions First Kiss|
228,117,44378023,19 Jan 2023, A King On His Throne by Papaya_Whip ,English,"4,181",1/1,2815,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonAnal Fingering Anal Sex Unprotected Sex Choking Praise Kink Edging Comfort Reclaiming Nicknames ""King"" Steve Harrington Eddie ""The Freak"" Munson Sub Steve Harrington Dom Eddie Munson Bottom Steve Harrington Top Eddie Munson Idiots in Love Safeword Use Consensual Kink Pre-Discussed Kink Porn Without Plot|"
229,117,44379052,19 Jan 2023, disposable by ghosttotheparty ,English,"2,215",1/1,387,| General Audiences| No Archive Warnings Apply| Other| Complete Work|,|No Archive Warnings ApplyRobin Buckley & Steve HarringtonSteve Harrington Robin Buckley Eddie MunsonMinor Steve Harrington/Eddie Munson Self-Worth Issues Emotional Hurt/Comfort Affection Platonic Soulmates Crying Friendship/Love implied child neglect|
230,117,42630969,19 Jan 2023, I'm not gonna teach your boyfriend how to dance with you by AdelaideElaine ,English,"21,579",4/5,1785,| Explicit| No Archive Warnings Apply| F/M| Work in Progress|,"|No Archive Warnings ApplyChrissy Cunningham/Eddie Munson Jason Carver/Chrissy CunninghamEddie Munson Chrissy Cunningham Jason Carver Dustin Henderson Maxine ""Max"" Mayfield Mike Wheeler Wayne Munsondance class PE class School events Jealousy Mutual Pining Angst and Fluff Songfic Additional Tags TBA the pride and prejudice hand clench that we all know and love Marijuana mentions of parental abuse mentions of diet pill abuse mentions of Ritalin abuse references to Bambi (1942) heavy metal magazine Mentions of inappropriate teacher/student relationship Dry Humping Accidental Orgasm Masturbation Disordered Eating Habits|"
231,117,44381371,19 Jan 2023, A bunch of gays and one straight (stranger things group chats) by justaboredwriter ,English,"64,852",30/?,17342,"| Not Rated| Choose Not To Use Archive Warnings| F/F, F/M, M/M| Work in Progress|","|Creator Chose Not To Use Archive WarningsEleven | Jane Hopper/Mike Wheeler (at the begining) Eleven | Jane Hopper/Maxine ""Max"" Mayfield Will Byers/Mike Wheeler Steve Harrington/Eddie Munson Suzie Bingham/Dustin Henderson Robin Buckley/Nancy Wheeler Argyle/Eden Bingham Chrissy Cunningham/VickieEleven | Jane Hopper Mike Wheeler Maxine ""Max"" Mayfield Will Byers Steve Harrington Eddie Munson Suzie Bingham Dustin Henderson Robin Buckley Nancy Wheeler Argyle (Stranger Things) Eden Bingham Chrissy Cunningham Vickie (Stranger Things) Lucas Sinclair Erica Sinclair Kali PrasadPansexual Eleven | Jane Hopper Bisexual Mike Wheeler Lesbian Maxine ""Max"" Mayfield Gay Will Byers Bisexual Steve Harrington Gay Eddie Munson Bisexual Suzie Bingham Lesbian Robin Buckley Bisexual Nancy Wheeler Bisexual Dustin Henderson Pansexual Argyle Bisexual Chrissy Cunningham bisexual eden bingham lesbian vickie LGBT Texting Chatting & Messaging steddie Mileven elmax - Freeform byler Ronance stranger things They all live Vecna doesn't exist not canon Straight Lucas Sinclair Bisexual Erica Sinclair Nonbinary Kali Found Family Alternate Universe - Canon Divergence Alternate Universe - Modern Setting 2022 upside down exists aroace jonathan|"
232,117,41013189,18 Jan 2023, Title to be determined by Md003 ,English,805,2/?,62,"| Not Rated| Choose Not To Use Archive Warnings| M/M, Other| Work in Progress|",|Creator Chose Not To Use Archive WarningsArgyle/Jonathan Byers Argyle/Johnathan Byers/Nancy wheelerArgyle - Character Johnathan Byers Will ByersMore tags to be added Gay Panic Poly Relationship Inspired by Stranger Things (TV 2016) stranger things|
233,117,44381143,19 Jan 2023, A world turned upside down by Thecricketsarecalling ,English,"37,355",10/10,2053,| Explicit| Graphic Depictions Of Violence| M/M| Complete Work|,|Graphic Depictions Of ViolenceSteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonBisexual Steve Harrington Steve Harrington Loves Eddie Munson Fluff Anal Sex Anal Fingering First Time Blow Jobs Blow Jobs Rimming Domestic Fluff Steve Harrington is overprotective of Eddie Munson Steve Harrington Takes Care of Eddie Munson Character Death Major Character Injury Seizures Lead character death|
234,117,44381023,19 Jan 2023, In Your Eyes by littlesparrow33 ,English,"19,160",3/3,3172,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Maxine ""Max"" Mayfield Eleven | Jane Hopper Gareth (Stranger Things) Jeff (Stranger Things)Alternate Universe - Canon Divergence Eddie Munson Lives Max Mayfield Hurt But Healing Confused Steve Harrington Lasagna As A Friendship Bribe Gay Eddie Munson Eddie Munson Has a Crush on Steve Harrington Bisexual Steve Harrington but it's very new Boys Kissing Queer Culture Tutors Needed Insecure Boys Hesitant But Horny Boys Sexy Times Steve Harrington is a Sweetheart Eddie Munson Can't Believe His Luck BDSM talk Rock Star Eddie Munson Corroded Coffin Concert (Stranger Things) Bottom Steve Harrington Top Eddie Munson Eating out Steve Harrington in Love Eddie Munson in Love|"
235,117,40149228,19 Jan 2023, Happiness is an illusion. by Wynhaught_trash ,English,"63,278",21/?,16816,"| Mature| Graphic Depictions Of Violence, Rape/Non-Con| F/F, F/M| Work in Progress|","|Graphic Depictions Of Violence Rape/Non-ConRobin Buckley/Nancy Wheeler Robin Buckley & Steve Harrington Robin Buckley/Vickie Steve Harrington & Nancy Wheeler Jonathan Byers & Nancy Wheeler Robin Buckley & Eddie MunsonRobin Buckley Nancy Wheeler Steve Harrington Jonathan Byers Vickie (Stranger Things) Argyle (Stranger Things) Will Byers Mike Wheeler Eleven | Jane Hopper Dustin Henderson Maxine ""Max"" Mayfield Eddie Munson Wayne MunsonEmotional Manipulation a lot of trigger warnings here Abuse mostly emotional and verbal Some physical vickie is bad here robin doesn't know she deserves better Robin Buckley Needs a Hug Lesbian Robin Buckley there will be forced sexual acts and manipulation to do it here a lot of homophobic slurs used Sad Robin Buckley A LOT of Angst|"
236,117,40572402,19 Jan 2023, paper rings by celinecooperjones ,English,"37,899",18/?,11796,| Mature| Choose Not To Use Archive Warnings| F/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsJoyce Byers/Jim ""Chief"" HopperJoyce Byers Jim ""Chief"" Hopper Will Byers Jonathan Byers Eleven | Jane HopperAccidental Marriage Vegas baby! Logically set somewhere between season 2 and 3 but this is so au it really doesn’t matter Angst Fluff Implied/Referenced past abusive relationship Eventual Smut Foreplay Fingering Blow Jobs Flo is the biggest Joyce stan She’s also a Jopper shipper Smut Morning Sex soft jopper|"
237,117,44378995,19 Jan 2023," See My Heart, How I Decorate It Like A Grave by Lizzie_Morgernstern ",English,"1,240",1/1,61,"| General Audiences| No Archive Warnings Apply| Gen, M/M| Complete Work|",|No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley & Steve HarringtonEddie Munson Steve Harrington Robin BuckleyCotard's Syndrome Death Canonical Character Death Body Horror Experimental Style idk how to tag this Hopeful Ending title from ‘down in a hole’ by alice in chains|
238,117,44381308,19 Jan 2023, sweet dreams by ningdom ,English,"2,315",1/1,44,| Teen And Up Audiences| No Archive Warnings Apply| Gen| Complete Work|,|No Archive Warnings ApplySteve Harrington Robin BuckleyAlternate Universe - Canon Divergence Fantasy Humor|
239,117,44318590,19 Jan 2023, the p in punk stands for protective by dumbteddybear ,English,831,1/1,850,| Teen And Up Audiences| No Archive Warnings Apply| No category| Complete Work|,"|No Archive Warnings ApplySteve Harrington & The Party Joyce Byers & Steve Harrington Jonathan Byers & Steve Harrington & Nancy Wheeler Robin Buckley & Steve Harrington Will Byers & Steve Harrington Steve Harrington & Maxine ""Max"" Mayfield Steve Harrington & Eddie MunsonSteve Harrington The Party (Stranger Things) Robin Buckley Byers Family (Stranger Things) Nancy Wheeler Maxine ""Max"" Mayfield Eddie MunsonPunk Steve Harrington Alternate Universe - Canon Divergence Not Canon Compliant mostly - Freeform Protective Steve Harrington Steve Harrington is a Sweetheart Steve Harrington & Dustin Henderson Have a Sibling Relationship Joyce Byers is a Sweetheart Jonathan Byers & Steve Harrington Friendship Robin Buckley & Steve Harrington Friendship Gay Mentor Steve Harrington Steve Harrington & Maxine ""Max"" Mayfield Have a Sibling Relationship FUCK NEIL HARGROVE Steve Harrington Adopts Maxine ""Max"" Mayfield Eddie Munson is a Dungeon Master (Dungeons & Dragons) BAMF Steve Harrington Soft Steve Harrington|"
240,118,44376193,18 Jan 2023, what doesn't kill me (makes me want you more) by KatyWrites ,English,"43,517",18/?,16015,| Explicit| Choose Not To Use Archive Warnings| F/F| Work in Progress|,"|Creator Chose Not To Use Archive WarningsRobin Buckley/Nancy WheelerNancy Wheeler Robin Buckley Steve Harrington Jonathan Byers Maxine ""Max"" Mayfield Lucas Sinclair Mike Wheeler Eleven | Jane Hopper Will Byers Eddie MunsonRomance Teen Romance Slow Burn Fluff Angst Fluff and Angst Eventual Smut Alternate Universe - Canon Divergence Coming Out Sexuality Crisis Emotional Hurt/Comfort Post-Traumatic Stress Disorder - PTSD Survivor Guilt Jonathan is kind of a dick Background Steddie Period-Typical Homophobia Internalized Homophobia Canon-Typical Violence robin falls first Nancy falls harder wlw Bisexual Nancy Wheeler No beta we die like Barb|"
241,118,44376322,18 Jan 2023, Our Love to Admire by hibud ,English,"183,226",21/?,25999,| Explicit| No Archive Warnings Apply| M/M| Work in Progress|,"|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Dustin Henderson Lucas Sinclair Maxine ""Max"" Mayfield Eleven | Jane Hopper Mike Wheeler Will Byers Wayne Munson Steve Harrington's Parents Murray Bauman Jim ""Chief"" Hopper Joyce ByersOther Additional Tags to Be Added Slow Burn Bisexual Steve Harrington Gay Eddie Munson Handkerchief Code Eddie Munson's Black Handkerchief Enemies to Friends to Lovers Alternate Universe - Everyone Lives/Nobody Dies Eventual Romance Dom/sub Undertones Angst with a Happy Ending Eddie Munson's Handcuffs Fighting but it's hot but not for a while I'm serious about the slow burn y'all Yearning Slow Romance Steve Harrington Has a Praise Kink Sharing Clothes Masturbation Voyeurism Exhibitionism Edgeplay It Gets Worse Before It Gets Better they work things out in the end and are better for it be aware of the trigger warnings Biting Voice Kink Steve Harrington Has a Bisexual Awakening Roughness Nipple Play Nipple Piercings|"
242,118,44376964,18 Jan 2023, pretty in punk by dumbteddybear ,English,423,1/1,702,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonPre-Slash Punk Steve Harrington Queer Steve Harrington Metalhead Eddie Munson Eddie Munson is Whipped Gay Disaster Eddie Munson Steve Harrington is a Sweetheart Eddie Munson is a Little Shit Eddie Munson Has a Crush on Steve Harrington|
243,118,44375941,18 Jan 2023, going steddie by dumbteddybear ,English,910,3/3,692,| General Audiences| No Archive Warnings Apply| No category| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Steve Harrington & The Party Joyce Byers & Eddie Munson Joyce Byers & Steve HarringtonSteve Harrington Eddie Munson Dustin Henderson The Party (Stranger Things) Joyce Byersreverse au Punk Steve Harrington Eventual Steve Harrington/Eddie Munson Eddie Munson is a Dungeon Master (Dungeons & Dragons) Alternate Universe - Canon Divergence not canon like at all Nerd Eddie Munson But also Jock Eddie Munson Awkward Flirting Confident Steve Harrington Protective Steve Harrington Gay Eddie Munson Gay Steve Harrington Robin Buckley & Eddie Munson Friendship The Upside Down (Stranger Things) Stranger Things 3 eddie munson works at scoops ahoy Robin Buckley & Steve Harrington Friendship|
244,118,44330374,18 Jan 2023, Can I Break Something? by loser_jpg ,English,477,1/1,111,| Not Rated| Choose Not To Use Archive Warnings| Gen| Complete Work|,|Creator Chose Not To Use Archive WarningsRobin Buckley & Steve HarringtonSteve Harrington Robin Buckleythere some curse words they both are traumatized i dont need to say it sometimes a coping mechanism is just violence on childhood playhouses platonic stobin my love|
245,118,44376715,18 Jan 2023, A Happy Accident by iggyh ,English,"6,505",4/4,743,"| General Audiences| Choose Not To Use Archive Warnings| F/F, F/M, Gen| Complete Work|",|Creator Chose Not To Use Archive WarningsRobin Buckley/Nancy Wheeler Jonathan Byers/Nancy Wheeler Robin Buckley & Steve Harrington Steve Harrington & Nancy WheelerRobin Buckley Nancy Wheeler Jonathan Byers Steve HarringtonRomance Kissing POV Lesbian Character Lesbian Character Sapphic Nancy Wheeler Robin Buckley & Steve Harrington Are Best Friends Robin Buckley & Steve Harrington Friendship Lesbian Robin Buckley Slow Burn Awkward Crush Flirting Nervousness Past Steve Harrington/Nancy Wheeler Bisexual Nancy Wheeler Minor Jonathan Byers/Nancy Wheeler Internalized Homophobia Mutual Pining|
246,118,44376853,18 Jan 2023, It Feels Like Fourteen Carats But No Clarity (When I Look At The Man Who Would Be King) by Wormdebut  for ghosttotheparty ,English,"6,390",1/1,1034,| Mature| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Minor or Background Relationship(s)Steve Harrington Eddie Munson Nancy Wheeler Robin Buckley Jonathan Byers Argyle (Stranger Things) Eleven | Jane Hopper Dustin Hendersonthey are just young adults and do not know how to communicate your honor Eddie Munson Lives Eddie Munson Has a Crush on Steve Harrington Steve Harrington Has a Crush on Eddie Munson Robin Buckley & Steve Harrington Are Best Friends Eddie Munson & Nancy Wheeler are Best Friends Jonathan and Argyle are just vibing through life Miscommunication Angst with a Happy Ending so brief but it's there Minor Violence its just steve being protective yall First Kiss Mutual Pining Idiots in Love Not Beta Read we die like no one|
247,118,44376610,18 Jan 2023, The Bond Between Us Can't Be Broken by damnwellworthit ,English,"8,079",2/2,578,| General Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Steve Harrington & Original Character(s) Eddie Munson & Original Character(s)Original Children of Steve Harrington and Eddie Munson Robin Buckley Wayne Munson Steve Harrington Eddie Munson Eleven | Jane Hopper Will Byers Jim ""Chief"" Hopper Dustin Henderson Joyce Byers Henry Creel | One | Vecna Jonathan Byers Nancy WheelerMinor Jonathan Byers/Nancy Wheeler Parent Steve Harrington Parent Eddie Munson Eddie Munson Lives Future Fic The Upside Down (Stranger Things) Grandpa Wayne Munson Minor Will Byers/Mike Wheeler Angst with a Happy Ending Mild Blood|"
248,118,44375971,18 Jan 2023, Horny by lexr86 ,English,"8,385",1/1,681,| Explicit| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyChrissy Cunningham/Eddie MunsonEddie Munson Chrissy Cunningham Original Female Character(s)Horny Eddie Munson Virgin Eddie Munson Demon Eddie Munson Smut|
249,118,44376493,18 Jan 2023, Sneeze Hairybuns the Bard by hardboiledleggs ,English,"1,960",1/1,700,| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Dustin Henderson The Party (Stranger Things)Fluff Bad Flirting Characters Play Dungeons & Dragons Steve Harrington & Dustin Henderson Friendship Wingman Dustin Henderson First Kiss Gay Eddie Munson Bisexual Disaster Steve Harrington Steve Harrington is a Little Shit|
250,118,44376109,18 Jan 2023, steve harrington’s guide to surviving high school by dumbteddybear ,English,538,1/1,361,"| General Audiences| No Archive Warnings Apply| F/F, M/M| Complete Work|",|No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley/Chrissy Cunningham Robin Buckley & Steve Harrington Chrissy Cunningham & Eddie MunsonSteve Harrington Robin Buckley Eddie Munson Chrissy CunninghamPast Steve Harrington/Nancy Wheeler Past Jason Carver/Chrissy Cunningham Minor Jonathan Byers/Nancy Wheeler Alternate Universe - Modern Setting Alternate Universe - No Upside Down (Stranger Things) Alternate Universe - High School Autistic Robin Buckley Autistic Steve Harrington Lesbian Robin Buckley Gay Steve Harrington Gay Eddie Munson Lesbian Chrissy Cunningham Nerd Steve Harrington they’re all losers i love them sm Robin Buckley & Steve Harrington Are Best Friends eddie munson adopts strays Short One Shot Platonic Soulmates Robin Buckley & Steve Harrington|
251,118,40945086,18 Jan 2023, the way i loved you. by TalesOfTheRaven ,English,"2,172",2/?,41,"| Explicit| Choose Not To Use Archive Warnings, Graphic Depictions Of Violence| F/M| Work in Progress|","|Creator Chose Not To Use Archive Warnings Graphic Depictions Of ViolenceChrissy Cunningham/Billy Hargrove Chrissy Cunningham/Jason CarverBilly Hargrove Chrissy Cunningham Jason Carver Eddie Munson Chrissy Cunningham's Parents Steve Harrington Maxine ""Max"" MayfieldCalicheer Here we go This is sort of a crackship brief mentions of jason carver triggers ahead Fluff Slow Burn alternative universe this will be a toxic relationship we love toxic Angst cheating but it’s only on jason Tags May Change|"
252,118,41785794,18 Jan 2023, Fist Fights & Ice Cream Cones by ALMartin1011 ,English,"1,730",1/1,294,"| Teen And Up Audiences| No Archive Warnings Apply| Gen, M/M| Complete Work|","|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Maxine ""Max"" MayfieldSlice of Life Eddie is an amazing parent figure Max is a badass referenced fight getting in trouble at school Period-Typical Homophobia getting sent to the principals office Max not taking other people's shit Fluff Family Fluff Family Feels Max and Eddie centric|"
253,118,44052034,18 Jan 2023," mom, am I still young (can I dream for a few months more) by tomirat ",English,"3,134",1/1,124,| General Audiences| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Nancy Wheeler Implied Tommy Hagan/Steve HarringtonSteve Harrington Steve Harrington's Parents Nancy Wheeler Tommy Hagan Jonathan Byers Billy HargroveCloseted Character Pining Hurt No Comfort Mommy Issues Steve is in the closet and not coming out No Nancy Wheeler Bashing even though I was tempted Break Up Character Study Angst|
254,118,40314705,18 Jan 2023, friday (i'm in love) by fizzseed ,English,"1,322",1/1,1049,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyWill Byers/Mike WheelerWill Byers Mike WheelerPost-Canon Modern Era Engagement Fluff Established Relationship Mike Wheeler Loves Will Byers Will Byers Loves Mike Wheeler US Legalization of Same-Sex Marriage they live in chicago why? because i said so|
