,Index_page,ID,Date_publication,Title_and_author,Language_of_the_work,Word,Chapter,Hits,Requiered_tags,Additionnal_tags
64,129,44278564,17 Jan 2023," I Need You Tonight, 'Cause I'm Not Sleeping by odderstuff ",English,"5,095",1/1,2793,"| Explicit| Choose Not To Use Archive Warnings, No Archive Warnings Apply| M/M| Complete Work|",|Creator Chose Not To Use Archive Warnings No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Steve Harrington's ParentsSteve Harrington Has Bad Parents Steve Harrington Needs a Hug Semi-Public Sex Car Sex Soft Dom Eddie Munson Sub Steve Harrington Steve Harrington Has a Praise Kink sex as a coping mechanism He gets more than a hug I can tell ya Unhealthy Coping Mechanisms Under-negotiated Kink Masochist Steve Harrington Implied/Referenced Homophobia Period Typical Attitudes Fuck Mr Harrington All my homies hate Mr Harrington Face Slapping Eddie Munson's slutty little waist My current mission is to write enough of these to make that a tag Hand & Finger Kink Hand Jobs Oblivious Steve Harrington Hurt/Comfort Emotional Hurt/Comfort Dom/sub|
65,129,44339116,17 Jan 2023, A Complete Guide to Falling for the Freak by blushingquincy ,English,"1,968",2/?,100,| Explicit| Choose Not To Use Archive Warnings| F/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsEddie Munson/Original Female Character(s)Eddie Munson Jason Carver Dustin Henderson Mike Wheeler Jeff (Stranger Things) Gareth (Stranger Things) Mrs. O'Donnell (Stranger Things)Implied/Referenced Child Abuse Smut Bullying Not Canon Compliant References to Drugs Canon-Typical Behavior Parent Death Falling In Love Slow Burn Fluff Eventual Smut Angst with a Happy Ending Enemies to Friends to Lovers Eddie Munson is a Little Shit|
66,129,44337079,17 Jan 2023, IN MY JAWS by SidewaysClarinet ,English,"6,743",1/1,651,| Explicit| Choose Not To Use Archive Warnings| M/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsBilly Hargrove/Steve HarringtonBilly Hargrove Steve Harrington Maxine ""Max"" Mayfield The Party (Stranger Things) Jim ""Chief"" Hopper Joyce ByersDubious Consent Sexual Coercion Emotional Manipulation Implied/Referenced Child Abuse Steve Harrington's King Steve Persona mean dom steve harrington Implied/Referenced Rape/Non-con Non-Consensual Drug Use Unhealthy Relationships Hurt No Comfort|"
67,129,44312122,16 Jan 2023, Mike-centric requests by Cocalolhh ,English,595,1/1,445,| General Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsWill Byers/Mike Wheeler Will Byers & Mike Wheeler The Party & Mike Wheeler Eddie Munson & Mike Wheeler Jim ""Chief"" Hopper & Mike WheelerMike Wheeler Will Byers Lucas Sinclair Dustin Henderson Maxine ""Max"" Mayfield Jim ""Chief"" Hopper Eddie MunsonAngst Mike Wheeler-centric Mike Wheeler Needs a Hug Mike Wheeler Whump Mike Wheeler is a Little Shit Suicidal Mike Wheeler Protective Will Byers Good Friend Will Byers The Party Friendship (Stranger Things) Fluff and Angst Hurt/Comfort Implied/Referenced Child Abuse|"
68,129,44211652,17 Jan 2023, Pretty When You Cry by Iamnotanalien ,English,"3,042",1/1,923,"| Not Rated| Choose Not To Use Archive Warnings| F/F, M/M| Complete Work|",|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Robin Buckley/VickieSteve Harrington Eddie Munson Robin Buckley Gareth (Stranger Things) Jeff (Stranger Things) Unnamed Freak (Stranger Things) Original Characters Corroded Coffin (Stranger Things)My First Fanfic Band Fic Singer Eddie Munson Singer Steve Harrington Drummer Robin Buckley Alternate Universe - Rock Band Enemies to Friends to Lovers Steve Harrington Has a Crush on Eddie Munson Eddie Munson Has a Crush on Steve Harrington Babygirl Steve Harrington|
69,129,44312134,16 Jan 2023, The Honeymoon Phase by n0x_m0rtis ,English,662,1/1,393,"| General Audiences| No Archive Warnings Apply| Gen, Other| Complete Work|",|No Archive Warnings ApplyEddie Munson/Reader Eddie Munson/YouEddie Munson Reader You Dustin Henderson Gareth (Stranger Things) Jeff (Stranger Things)Dustin Henderson & Eddie Munson Have a Sibling Relationship dustin also looks up to you because you're pretty awesome dustin also has a hard time trying to catch up he really didn't think anything between you and eddie changed wholesome little dude|
70,129,44339014,17 Jan 2023, the stars we left behind by blueulb ,English,"1,578",1/1,232,| Not Rated| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyWill Byers/Mike WheelerMike Wheeler Richie Tozier Boris Pavlikovskybyler Gay mlm Coming Out|
71,129,44330953,16 Jan 2023, I Love Both Sides of You by Animeshipper_22 ,English,"2,456",1/1,836,"| Teen And Up Audiences| Graphic Depictions Of Violence| F/F, F/M, M/M, Multi| Complete Work|","|Graphic Depictions Of ViolenceWill Byers/Mike Wheeler Will Byers & Mike Wheeler Joyce Byers/Jim ""Chief"" Hopper Joyce Byers & Jim ""Chief"" HopperMike Wheeler Will Byers Eleven | Jane Hopper Maxine ""Max"" Mayfield Lucas Sinclair Dustin Henderson Spider-ManWill Byers as Spider-Man Peter Parker Played By Tobey Maguire Peter Parker Played By Tom Holland Peter Parker Played By Andrew Garfield Gay Will Byers Mike Wheeler Loves Will Byers Will Byers Needs a Hug Will Byers Has Powers Siblings Will Byers & Eleven | Jane Hopper Will Byers-centric Will Byers Can't Catch a Break Gay Mike Wheeler Maxine ""Max"" Mayfield & Mike Wheeler Friendship Protective Mike Wheeler Mike Wheeler Has Issues Mike Wheeler Being an Idiot mike wheeler is a simp Mike Wheeler is a Little Shit Mike Wheeler is a Mess|"
72,129,44338762,17 Jan 2023, Who are we really by Depressedunicorn32 ,English,"3,578",2/?,65,"| Not Rated| Graphic Depictions Of Violence, Major Character Death, Underage| Gen| Work in Progress|",|Graphic Depictions Of Violence Major Character Death UnderageAllison Argent/Scott McCall Lydia Martin/Jackson Whittemore Stiles Stilinski & Original Male Character(s) Scott McCall & Stiles StilinskiOriginal Trans Character(s) Original Male Character(s) Original Winchester Character(s) Stiles Stilinski Scott McCall (Teen Wolf) Allison Argent Lydia Martin Jackson Whittemore Melissa McCall The Argents Sheriff Stilinski Kai Winchester (original Character) Minor Characters Loki (Magnus Chase) Gabriel (Supernatural)Character Death dont worry he gets better Mild Gore Implied Sexual Content Implied/Referenced Child Abuse Past Child Abuse Recreational Drug Use Underage Smoking Underage Drinking Non-Traditional Alpha/Beta/Omega Dynamics autistic main character Main Character has ADHD Stile Stilinski has ADHD main character has PTSD winged main character Demigod Main Character Demigod Stiles Stilinski Elias Stilinski is not Stiles Stilinski's Grandfather Crossover Crossover is only reference not contact Self-Insert The Author Regrets Nothing I spent too long tagging this No Beta we die like Kai Winchester|
73,129,44338258,17 Jan 2023, found the place to rest my head by cunninghams ,English,"2,522",1/1,825,| Mature| Choose Not To Use Archive Warnings| F/M| Complete Work|,|Creator Chose Not To Use Archive WarningsChrissy Cunningham/Eddie MunsonChrissy Cunningham Eddie MunsonAlternate Universe - Canon Divergence Post-Vecna Battle final girl chrissy cunningham Chrissy Cunningham Lives Hurt/Comfort Angst mild blood/injury showering together Love Confessions Eddie Munson Loves Chrissy Cunningham soft and sad in the aftermath Injury Mild Sexual Content|
74,129,44335315,16 Jan 2023," Your touch is as soft as a rose petal, but your tongue is as rough as sandpaper on my skin. by WallmartBag ",English,"1,024",1/1,293,"| Mature| No Archive Warnings Apply| M/M, Other| Complete Work|",|No Archive Warnings ApplySteve Harrington/Eddie MunsonEddie Munson Steve HarringtonVaginal Sex Sex Trans Character Rough Sex Steddie Kinktober (Stranger Things)|
75,129,44337364,16 Jan 2023, Our Secret Histories by thearbiter ,English,"7,617",2/?,247,| Mature| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley & Steve Harrington & Eddie Munson & Nancy Wheeler Steve Harrington & The PartySteve Harrington Eddie Munson Nancy Wheeler Robin Buckley The Party (Stranger Things)Alternate Universe - Canon Divergence Fluff and Angst background ronance Hospitalization Steve is in a coma Multiverse There is so much love in their hearts Domestic Fluff Confused Steve Harrington Implied/Referenced Homophobia Specific TWs will be listed in each chapter|
76,129,41948247,16 Jan 2023, Break Your Pretty Face by Anxious_Writes ,English,"4,876",3/?,368,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Jason CarverHurt/Comfort Bisexual Steve Harrington Gay Eddie Munson Post-Canon Not Canon Compliant Steve gets his ass kicked again Traumatized Steve Harrington Slow Burn kinda?? Tending to Wounds Steve gets a concussion Everybody Lives|
77,129,44314210,17 Jan 2023, A Good Reception by steveharringtonmain ,English,"8,838",2/2,1768,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Keith (Stranger Things) Will Byers Dustin Henderson Maxine ""Max"" Mayfield Mike Wheeler Lucas Sinclair Eleven | Jane Hopper Jim ""Chief"" Hopper Wayne MunsonBisexual Steve Harrington bisexual awakening Gay Eddie Munson video era Steve and robin set after v4 Slow Burn Sexual Tension Eventual Happy Ending Smut lots of smut I love steddie smut No Beta Sub Steve Top Eddie Hair Pulling|"
78,129,44340472,17 Jan 2023, 31 Ways to Find You by imperfectabstraction ,English,"36,832",13/31,2498,"| Not Rated| Major Character Death| Gen, M/M| Work in Progress|","|Major Character DeathBilly Hargrove/Steve HarringtonSteve Harrington Billy Hargrove Maxine ""Max"" Mayfield Neil Hargrove Susan Hargrove Robin Buckley Jim ""Chief"" Hopper Keith (Stranger Things) Billy Hargrove's MotherAngst Grief/Mourning Ambiguous/Open Ending Steve Harrington and Max Mayfield Friendship Implied/Referenced Child Abuse Dyslexic Steve Harrington Billy Hargrove Has a Crush on Steve Harrington Billy Hargrove Tries to Be a Better Person allergic reactions Hospitals Billy Hargrove Lives Post-Season/Series 03 Alternate Universe - Canon Divergence Injury Recovery Ableist Language internalized ableism Service Animals Billy Hargrove & Maxine ""Max"" Mayfield Bonding Magical Realism Alternate Universe - Witchcraft Familiars Ghosts Murder Domestic Violence Implied Sexual Content Homophobic Language|"
79,129,42222843,17 Jan 2023, The Black Knight's Lost Bat by kayeslin ,English,"3,965",1/1,599,"| Explicit| Graphic Depictions Of Violence, Major Character Death| M/M| Complete Work|",|Graphic Depictions Of Violence Major Character DeathSteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonDead Dove: Do Not Eat Anal Sex upside down sex Steve Harrington in the Upside Down Eddie Munson in the Upside Down Crying Dubious Consent due to character being Near Death Temporary Character Death is also dubious tbh Ambiguous/Open Ending Switch Steve Harrington Switch Eddie Munson Choking Monsterfucking Double Penetration Wet & Messy Blood and Injury Angst Established Relationship|
80,130,44334853,16 Jan 2023, apple cider (your hair smells like fruit punch.) by genevievive ,English,"3,252",1/1,68,| General Audiences| No Archive Warnings Apply| Gen| Complete Work|,|No Archive Warnings ApplyEleven | Jane Hopper & Dustin HendersonEleven | Jane Hopper Dustin HendersonPost-Season/Series 04 Bonding Hair Braiding POV Eleven | Jane Hopper Eleven | Jane Hopper Needs a Hug Good Friend Eleven | Jane Hopper Good Friend Dustin Henderson they are besties|
81,130,44276488,17 Jan 2023, Lost in love || Byler (S4 SPOILERS by RobinRo ,English,"8,362",6/?,6672,| Not Rated| Choose Not To Use Archive Warnings| M/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsWill Byers/Mike WheelerWill Byers Mike Wheeler Eleven | Jane Hopper Jonathan Byers Argyle (Stranger Things)Slow Burn Angst Fluff Friends to Lovers Gay Gay Panic Hurt/Comfort Emotional Hurt/Comfort Romance Sharing a Bed Sharing Clothes Sharing a Room Mike Wheeler is a Mess I Will Go Down With This Ship|
82,130,44335372,16 Jan 2023, No Words Appear Before Me In The Aftermath by Lux_Belulee ,English,"2,228",1/1,261,| General Audiences| Choose Not To Use Archive Warnings| Gen| Complete Work|,"|Creator Chose Not To Use Archive WarningsMaxine ""Max"" Mayfield & Nancy WheelerMaxine ""Max"" Mayfield Nancy WheelerHurt/Comfort Post-Traumatic Stress Disorder - PTSD Post-Vecna (Stranger Things) Hair Washing Maxine ""Max"" Mayfield Needs a Hug Nancy Wheeler Needs a Hug Good Older Sibling Nancy Wheeler Dissociation|"
83,130,44335246,17 Jan 2023, Leave Out All The Rest by Redvelvetunicorns ,English,"2,363",1/1,485,| Mature| Choose Not To Use Archive Warnings| F/M| Complete Work|,|Creator Chose Not To Use Archive WarningsEddie Munson/Reader Eddie Munson/YouEddie MunsonTalks of Death talks of pregnancy Angst|
84,130,44335378,17 Jan 2023, Safe & Sound by ZoomerST ,English,886,1/1,217,| Teen And Up Audiences| Major Character Death| F/M| Complete Work|,"|Major Character DeathMaxine ""Max"" Mayfield/Lucas Sinclair Maxine ""Max"" Mayfield & Erica Sinclair Steve Harrington & Maxine ""Max"" MayfieldMaxine ""Max"" Mayfield Lucas Sinclair Erica Sinclair Steve Harrington Nancy Wheeler Robin Buckley Eddie Munson Dustin HendersonHurt No Comfort Angst Sad Ending Maxine ""Max"" Mayfield Needs a Hug Based on a Taylor Swift Song Song: Safe & Sound (Taylor Swift)|"
85,130,44334484,17 Jan 2023, You take me by the heart (When you take me by the hand) by allnicenamesaregone ,English,"2,362",2/?,1513,| Not Rated| Choose Not To Use Archive Warnings| M/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Maxine ""Max"" Mayfield Eleven | Jane Hopper Mike Wheeler Nancy Wheeler Jonathan Byers Jim ""Chief"" Hopper Joyce Byers Lucas Sinclair Will Byers Dustin Henderson Barbara ""Barb"" HollandEddie Munson Loves Steve Harrington Steve Harrington Loves Eddie Munson Eddie Munson is a Sweetheart Eddie Munson is a Little Shit Eddie Munson is Whipped Eddie Munson Lives Eddie Munson is a Gentleman Italian Steve Harrington big part of the story honestly Steve Harrington Has Head Trauma Steve Harrington has Epilepsy absence seizures Seizures Steve Harrington Has Absence Seizures Supportive Eddie Munson Protective Eddie Munson Steve Harrington Has a Praise Kink ....thats mentioned later Eventual Smut Romance Gay Eddie Munson Gay Steve Harrington this man is gay and european gay and european that is a legally blonde reference Nobody is Dead Everybody Lives no beta we die like my sanity Comfort No Hurt Reunions Reunion Sex Reunited and It Feels So Good Boyfriends Steve Harrington/Eddie Munson in Love awee Cute Sub Steve Harrington Soft Dom Eddie Munson Eddie Munson Has a Hair-Pulling Kink|"
86,130,44333590,17 Jan 2023, Night at the arcade by Thisusernameisunavailable ,English,"7,078",1/1,2923,| Explicit| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Dustin Henderson Lucas Sinclair Mike Wheeler Will ByersSteve Harrington Has Head Trauma Steve Harrington Has a Crush on Eddie Munson Eddie Munson Has a Crush on Steve Harrington Porn With Plot Porn with Feelings First Kiss POV Alternating Oral Sex Anal Sex Anal Fingering First Time Bottoming Choking sex in a public place Exhibitionism Post-Canon Eddie Munson Lives Falling In Love Steve Harrington Has Sensory Issues Borderline ptsd for steve Begging Eddie has a very interesting piercing in a very sensitive place I saw some fanart and now it lives in my brain permanently Steve Harrington Has a Praise Kink|
87,130,44334622,16 Jan 2023, moments that we stole by andiwriteordie ,English,"40,507",25/25,2643,"| Teen And Up Audiences| Choose Not To Use Archive Warnings| Gen, M/M| Complete Work|","|Creator Chose Not To Use Archive WarningsWill Byers/Mike Wheeler Joyce Byers & Will Byers Lucas Sinclair & Mike Wheeler Will Byers & Eleven | Jane Hopper Will Byers & Maxine ""Max"" Mayfield Will Byers & The Party The Party & Mike Wheeler Jonathan Byers & Mike WheelerWill Byers Mike Wheeler Lucas Sinclair Maxine ""Max"" Mayfield Eleven | Jane Hopper Dustin Henderson Jonathan Byers Joyce ByersOne Shot Collection Fluff Angst Friendship Mike Wheeler Loves Will Byers Will Byers Loves Mike Wheeler Alternate Universe Canon Compliant Post-Season/Series 04 Season/Series 05 Friends to Lovers Alternate Universe - Modern Setting Alternate Universe - Royalty Time Travel Post-Canon Post-Season/Series 03 Pre-Canon|"
88,130,44312233,16 Jan 2023, Let the Stormy Clouds Chase Us by Capriciously_Terminal ,English,"2,703",1/1,547,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Steve Harrington & Keith Family Video Guy Past Steve Harrington/OFC - RelationshipSteve Harrington Eddie Munson Rom-Com Girl Keith Family Video GuyFluff Workplace Struggles Family Video Steve The Drudgeries of Video Store Work Oh no the rain hope somebody brings me an umbrella A Way to Say I Love You Eddie Munson is a Sweetheart Sopping Wet Eddie Munson Eddie Munson Lives|
89,130,44207026,16 Jan 2023," Anticipation, Revelation by Something5 ",English,"2,505",1/1,376,| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsRobin Buckley & Steve Harrington & Eddie MunsonRobin Buckley Steve Harrington Eddie MunsonBisexual Steve Harrington Coming Out bisexual awakening Steve Harrington Has a Crush on Eddie Munson|
90,130,44333629,16 Jan 2023," Will the Wise, the Blue Knight, and the Quest for the Golden Grail by mayafeystan ",English,"4,438",1/2,164,| General Audiences| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplyWill Byers/Mike WheelerWill Byers Mike WheelerBackground Eleven | Jane Hopper she's there but she isn't that important overall so i didn't want to tag her joyce is there for like a hot minute Alternate Universe Alternate Universe - Fantasy Knight Mike Wheeler Wizard Will Byers based on medieval literature mostly on the king arthur tales mike is based on sir gawain and the green knight The Quest for the Holy Grail Kinda Strangers to Lovers its more like strangers to friends to lovers which for some reason isn't a tag loosely historically accurate will is referred to as william for the first 3000 words btw sorry not sorry Protective Mike Wheeler Will Byers Has Powers POV Mike Wheeler Other Additional Tags to Be Added not beta read i live on the edge the characters speak in a modern way because i felt like it basically roadtrip au but it make medieval fantasy|
91,130,44324809,16 Jan 2023, The Lady by Lumaxforever2028 ,English,"1,125",2/10,95,| Mature| Choose Not To Use Archive Warnings| Other| Work in Progress|,"|Creator Chose Not To Use Archive WarningsMaxine ""Max"" Mayfield/Lucas Sinclair Eleven | Jane Hopper/Mike WheelerThe Party (Stranger Things)secret sibling|"
92,130,44333257,16 Jan 2023, Snow Day by Lunarthoughts ,English,"1,637",1/1,111,| Mature| Choose Not To Use Archive Warnings| F/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsJim ""Chief"" Hopper/ReaderJim ""Chief"" Hopper Will Byers Mike Wheeler Dustin Henderson Lucas Sinclair|"
93,130,42757593,16 Jan 2023, The Upside Down Initiative by SteebHarringrove ,English,"27,549",9/?,1907,"| Mature| Graphic Depictions Of Violence| F/F, F/M, M/M, Multi| Work in Progress|",|Graphic Depictions Of ViolenceHarringrove - Relationship Billy Hargrove/Steve Harrington Billy Hargrove & Steve Harrington Jonathan Byers/Nancy Wheeler Chrissy Cunningham/Eddie Munson Robin Buckley/Heather HollowaySteve Harrington Billy Hargrove Robin Buckley Eddie Munson Chrissy Cunningham Jonathan Byers Nancy Wheeler Tommy Hagan Jason Carver Steve Harrington's ParentsViolence Blood and Violence Threats of Violence Murder Brutal Murder Crimes & Criminals Movie: The Purge (2013) The Upside Down (Stranger Things) Serial Killers Minor Character Death Character Death Death Horror Psychological Horror Body Horror Flirting Anxiety Anxiety Attacks Panic Attacks Panic Bisexual Steve Harrington Gay Billy Hargrove Romance Slow Romance Angst Heavy Angst Angst and Romance Fear Fear of Death Dead People|
94,130,44309726,17 Jan 2023," a match made in—well the woods, apparently by corrodednothing ",English,"4,861",1/1,1266,| Explicit| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Robin Buckley & Eddie MunsonEddie Munson Steve Harrington Robin BuckleyEddie Munson is Whipped Eddie Munson Has a Crush on Steve Harrington Gay Eddie Munson Robin Buckley & Eddie Munson Are Best Friends Lesbian Robin Buckley Robin Buckley is in love with Nancy Wheeler they're in love Alternate Universe - Everyone Lives/Nobody Dies Alternate Universe - No Upside Down (Stranger Things) Love Confessions Confident Steve Harrington Bisexual Steve Harrington Steve Harrington is a Tease idk how to tag I Wrote This Instead of Sleeping I'm Bad At Tagging no beta we die like papa blowjobs ig handjobs too tagging is stupid|
95,130,44334559,16 Jan 2023, ✿ bouquet | Byler! by orphan_account  for moony ,English,,0/?,161,"| Mature| Choose Not To Use Archive Warnings, No Archive Warnings Apply| M/M| Work in Progress|",|Creator Chose Not To Use Archive Warnings No Archive Warnings ApplyWill Byers/Mike WheelerWill Byers Mike WheelerWill Byers Loves Mike Wheeler Mike Wheeler Loves Will Byers Mike Wheeler is a Little Shit Oblivious Mike Wheeler Will Byers Needs a Hug Mike Wheeler Has Issues Will Byers Has Issues POV Third Person POV First Person bylernation byler byler4L Fanfiction byler fanfiction ao3 - Freeform ao3byler Gay Mike Wheeler Bisexual Mike Wheeler Gay Everyone Is Gay Gay Will Byers byleren|
96,130,44335840,16 Jan 2023, Daisy Dukes by Thee_unhinged_smut_enthusiast ,English,"3,145",1/1,234,| Explicit| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyMurray Bauman & Reader Murray Bauman/Reader Murray Bauman & You Murray Bauman/YouMurray Bauman ReaderSwitching Light Dom/sub Light Bondage Multiple Orgasms Age Difference Praise Kink Body Worship Body Hair sweaty sex Oral Sex Dirty Talk Scratching Ice Play Kissing Nipple Play thigh riding Sex Positions Amazon (Sex Position)|
97,130,44334826,16 Jan 2023," Wicked, to Let Me Dream Of You by morningberries ",English,"4,797",2/?,155,| Explicit| Choose Not To Use Archive Warnings| M/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Robin Buckley & Steve Harrington Steve Harrington & Dustin HendersonSteve Harrington Eddie Munson Dustin Henderson Robin Buckley Nancy Wheeler Jim ""Chief"" HopperPost-Canon Canon Compliant Blood and Violence Read at Your Own Risk Suicidal Thoughts Survivor Guilt Graphic Description of Corpses Dead Eddie Munson Ghost Eddie Munson Bisexual Steve Harrington Dream Sex Robin Buckley & Steve Harrington Friendship Steve Harrington Is a Mess POV Steve Harrington Nightmares Post-Traumatic Stress Disorder - PTSD Heavy Angst Paranormal Romance Dreams Other Additional Tags to Be Added|"
98,130,44312044,16 Jan 2023, Fuck that Guy I Hope he's Dead by MACARO0NI ,English,472,2/?,224,| Not Rated| Choose Not To Use Archive Warnings| Multi| Work in Progress|,"|Creator Chose Not To Use Archive WarningsWill Byers/Mike Wheeler Robin Buckley/Nancy Wheeler Eleven | Jane Hopper & Mike Wheeler Steve Harrington & Dustin Henderson Will Byers & Dustin Henderson & Lucas Sinclair & Mike WheelerMike Wheeler Will Byers Jonathan Byers Eleven | Jane Hopper Maxine ""Max"" Mayfield Lucas Sinclair Steve Harrington Dustin Henderson Robin Buckley Nancy Wheeler Argyle (Stranger Things)Texting Chatting & Messaging Alternate Universe - No Supernatural (Stranger Things)|"
99,130,39542526,16 Jan 2023, I’m here for you I’m always here for you by Solangelofan16 ,English,"3,036",1/1,1240,"| Mature| Rape/Non-Con, Underage| F/M, Gen, M/M, Multi| Complete Work|","|Rape/Non-Con UnderageSteve Harrington/Eddie Munson Jonathan Byers/Nancy Wheeler Will Byers/Billy Hargrove Will Byers/Mike Wheeler Will Byers & Eddie Munson Jonathan Byers & Will Byers Will Byers & Steve HarringtonWill Byers Billy Hargrove Eddie Munson Steve Harrington Jonathan Byers Nancy Wheeler Mike Wheeler Lucas Sinclair Dustin Henderson Eleven | Jane Hopper Maxine ""Max"" MayfieldRape/Non-con Elements Hurt/Comfort Gay Will Byers Will Byers Needs a Hug Eddie Munson Lives Alternate Universe - Canon Divergence Somebody Lives/Not Everyone Dies Abusive Relationships Good Sibling Jonathan Byers Protective Steve Harrington Protective Eddie Munson|"
100,131,44332810,16 Jan 2023, carry on my wayward son by sorryinadvance ,English,"38,966",3/6,765,"| Not Rated| Choose Not To Use Archive Warnings| F/M, M/M| Work in Progress|","|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Jonathan Byers/Nancy Wheeler Robin Buckley & Steve Harrington Steve Harrington & Dustin Henderson Will Byers & Dustin Henderson & Eleven & Maxine “Max” Mayfield & Lucas Sinclair & Mike WheelerSteve Harrington Eddie Munson Robin Buckley Nancy Wheeler Jonathan Byers Will Byers Eleven | Jane Hopper Mike Wheeler Lucas Sinclair Erica Sinclair Maxine ""Max"" Mayfield Dustin Henderson Jim ""Chief"" Hopper Joyce Byers Argyle (Stranger Things) Original Male Human Character(s) Wayne Munson Lucas Sinclair's Parents Henry Creel | One | VecnaSteve Harrington-centric Hurt Steve Harrington Robin Buckley & Steve Harrington Friendship Bisexual Steve Harrington Steve Harrington Needs a Hug Steve Harrington & Dustin Henderson Friendship Protective Steve Harrington Steve Has Issues Eddie Munson Lives Eddie Munson Has a Crush on Steve Harrington Protective Eddie Munson Gay Eddie Munson Eddie Munson as Kas the Betrayer (Dungeons & Dragons) Vecna Possessing Eddie Munson Vecna Possessing Steve Harrington Henry Creel | One | Vecna is His Own Warning Creepy Henry Creel | One | Vecna Hawkins (Stranger Things) Hawkins National Laboratory (Stranger Things) Background Demogorgon (Stranger Things) The Upside Down (Stranger Things) Angst with a Happy Ending Fluff and Angst BAMF Nancy Wheeler Not Beta Read Good Sibling Jonathan Byers Jonathan Byers Angst Mind Games Hopeful Ending POV Robin Buckley Robin Buckley Has a Crush on Nancy Wheeler|"
101,131,41421582,16 Jan 2023, Death Warmed Over by captaincam ,English,990,1/1,52,| Teen And Up Audiences| Choose Not To Use Archive Warnings| Gen| Complete Work|,|Creator Chose Not To Use Archive WarningsEddie Munson Dustin Henderson Steve Harrington Robin BuckleyVampire Eddie Munson Eddie Munson Lives Blood Drinking Eddie Munson as Kas the Betrayer (Dungeons & Dragons) Blood and Gore No Plot/Plotless Eddie Munson in the Upside Down Post-Season/Series 04|
102,131,40283538,16 Jan 2023, 'One of many faces that you stranded on a shelf' by Bi_myself8008 ,English,"5,595",2/?,76,"| Teen And Up Audiences| Choose Not To Use Archive Warnings| F/F, M/M| Work in Progress|",|Creator Chose Not To Use Archive WarningsRobin Buckley & Steve Harrington Steve Harrington/Eddie Munson Minor Chrissy Cunningham/ Robin BuckleySteve Harrington Robin Buckley Eddie Munson Chrissy CunninghamSpider-Man References Other Additional Tags to Be Added Gay Panic Not Beta Read Alternate Universe - Everyone Lives/Nobody Dies Alternate Universe - Modern Setting|
103,131,43482132,16 Jan 2023," The Three Soulmarks that Steve Harrington Had, the One he Didn't, and the One that Disappeared by direneed ",English,"2,277",4/?,2340,| Teen And Up Audiences| No Archive Warnings Apply| Multi| Work in Progress|,"|No Archive Warnings ApplySteve Harrington/Nancy Wheeler Steve Harrington/Dustin Henderson Steve Harrington/Billy Hargrove Steve Harrington/Robin Buckley Steve Harrington/Eddie MunsonSteve Harrington Nancy Wheeler Jonathan Byers Mrs. Harrington Maxine ""Max"" Mayfield Tommy H Billy Hargroveex-steve harrington/nancy wheeler Soulmate AU Soulmark AU Alternate Universe - Canon Divergence BROTP-Steve Harrington/Dustin Henderson Unexplored Relationship-Steve Harrington/Billy Hargrove Platonically Married Steve Harrington/Robin Buckley Boyfriends Steve Harrington/Eddie Munson Eddie Lives|"
